object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201700939349300975,410695524,Russia and the newly independent States,0,0,Program Services,Study Abroad-1 Student,17250
201700939349300975,410695524,South America,0,0,Program Services,Study Abroad-7 Students,116405
201700939349300975,410695524,South Asia,0,0,Program Services,Study Abroad-13 Students,190829
201700939349300975,410695524,Sub-Saharan Africa,0,0,Program Services,Study Abroad-4 Students,59635
201700939349300975,410695524,Central America and the Caribbean,0,0,Investments,3133526
201730309349301008,860294012,Kino Bay,1,4,Program Services,Provide educational programs for school students,170643
201710469349302006,041591060,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICE,OPTOMETRIC EDUCATION - SOUTH AFRICA,8054
201710469349302006,041591060,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICE,OPTOMETRIC EDUCATION - CHINA,20452
201710469349302006,041591060,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICE,OPTOMETRIC EDUCATION - GERMANY,3443
201701019349301250,951643992,Europe (Including Iceland and Greenland),3,Program Services,TRAVEL COURSES,34020
201701019349301250,951643992,South America,1,Program Services,TRAVEL COURSES,58760
201701019349301250,951643992,East Asia and the Pacific,3,Program Services,TRAVEL COURSES,66973
201701019349301250,951643992,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD,3353311
201701019349301250,951643992,East Asia and the Pacific,Program Services,STUDY ABROAD,840949
201701019349301250,951643992,Middle East and North Africa,Program Services,STUDY ABROAD,23700
201701019349301250,951643992,Sub-Saharan Africa,Program Services,STUDY ABROAD,661010
201701019349301250,951643992,Europe (Including Iceland and Greenland),7,Program Services,INSTRUCTION BY FACULTY,163859
201700449349302115,430652675,Central America and the Caribbean,PASSIVE INVESTMENTS,17894826
201700449349302115,430652675,Central America and the Caribbean,PASSIVE INVESTMENTS,156894
201700449349302115,430652675,Europe (Including Iceland and Greenland),PASSIVE INVESTMENTS,1004803
201721239349301622,470376583,Europe (including Iceland and Greenland),0,0,Investments,1803000
201721239349301622,470376583,Europe (including Iceland and Greenland),0,0,Investments,2299000
201721239349301622,470376583,Europe (including Iceland and Greenland),0,0,Investments,27562000
201721239349301622,470376583,Europe (including Iceland and Greenland),0,0,Investments,30190000
201721239349301622,470376583,Central America and the Caribbean,0,0,Investments,39849000
201721239349301622,470376583,Europe (including Iceland and Greenland),0,0,Investments,2094000
201721239349301622,470376583,Central America and the Caribbean,0,0,Investments,4356000
201721239349301622,470376583,Central America and the Caribbean,0,0,Investments,123000
201721239349301622,470376583,Central America and the Caribbean,0,0,Investments,55000
201721239349301622,470376583,Central America and the Caribbean,0,0,Investments,3864000
201721239349301622,470376583,Europe (including Iceland and Greenland),0,0,Program Services,Group based trips led by faculty members in which students travel together while taking courses taught by the faculty members.,221748
201721239349301622,470376583,East Asia and the Pacific,0,0,Program Services,Group based trips led by faculty members in which students travel together while taking courses taught by the faculty members.,64554
201721239349301622,470376583,South America,0,0,Program Services,Group based trips led by faculty members in which students travel together while taking courses taught by the faculty members.,55526
201721239349301622,470376583,Sub-Saharan Africa,0,0,Program Services,Group based trips led by faculty members in which students travel together while taking courses taught by the faculty members.,23848
201721239349301622,470376583,South Asia,0,0,Program Services,Group based trips led by faculty members in which students travel together while taking courses taught by the faculty members.,2634
201721239349301622,470376583,Central America and the Caribbean,0,0,Program Services,Group based trips led by faculty members in which students travel together while taking courses taught by the faculty members.,250
201731249349301603,221494434,Europe (Including Iceland and Greenland),1,35,Program Services,Higher Education,2619367
201731249349301603,221494434,North America,1,108,Program Services,Higher Education,5506600
201731249349301603,221494434,Russia and the Newly Independent States,Program Services,Recruitment,6500
201731249349301603,221494434,North America,Program Services,Recruitment,2500
201731249349301603,221494434,East Asia and the Pacific,Program Services,Recruitment,234326
201731249349301603,221494434,South Asia,Program Services,Recruitment,781874
201731249349301603,221494434,Central America and the Caribbean,Program Services,Recruitment,27817
201731249349301603,221494434,Europe (Including Iceland and Greenland),Program Services,Recruitment,53727
201731249349301603,221494434,Sub-Saharan Africa,Program Services,Recruitment,1500
201731249349301603,221494434,Middle East and North Africa,Program Services,Recruitment,41410
201731249349301603,221494434,South America,Program Services,Recruitment,18000
201731249349301603,221494434,Europe (Including Iceland and Greenland),Program Services,Study Abroad,103394
201731249349301603,221494434,North America,Program Services,Business Meetings,2556
201731249349301603,221494434,Europe (Including Iceland and Greenland),Program Services,MBA Study Abroad,115074
201731249349301603,221494434,East Asia and the Pacific,Program Services,MBA Study Abroad,83955
201731249349301603,221494434,East Asia and the Pacific,Program Services,Study Abroad,30635
201731249349301603,221494434,Central America and the Caribbean,Program Services,Study Abroad,32069
201731249349301603,221494434,South America,Program Services,Study Abroad,25565
201731249349301603,221494434,North America,Program Services,Consultants,7826
201731249349301603,221494434,Europe (Including Iceland and Greenland),Program Services,Scholarships,772793
201731249349301603,221494434,North America,Program Services,Financial Aid,1580651
201701219349300410,941156266,Central America and the Caribbean,0,0,Investments,43088365
201701219349300410,941156266,Sub-Saharan Africa,0,6,Program Services,ATHLETIC TEAM TRAVEL,40996
201701219349300410,941156266,Europe (Including Iceland and Greenland),0,0,Program Services,INSTITUTIONAL SOFTWARE,5657
201701219349300410,941156266,Europe (Including Iceland and Greenland),0,0,Program Services,MARKETING,6542
201701219349300410,941156266,South Asia,0,0,Program Services,MARKETING,750
201701219349300410,941156266,North America (Canada & Mexico only),0,0,Program Services,PROFESSIONAL SERVICES,200
201701219349300410,941156266,Europe (Including Iceland and Greenland),0,0,Program Services,RESEARCH,1850
201701219349300410,941156266,Central America and the Caribbean,0,1,Program Services,STUDY ABROAD,12920
201701219349300410,941156266,East Asia and the Pacific,0,2,Program Services,STUDY ABROAD,30484
201701219349300410,941156266,Europe (Including Iceland and Greenland),1,5,Program Services,STUDY ABROAD,114729
201701219349300410,941156266,Sub-Saharan Africa,0,0,Program Services,STUDY ABROAD,5000
201720619349300402,480777079,Sub-Saharan Africa,Grantmaking,18623
201720619349300402,480777079,Central America and the Caribbean,Grantmaking,43050
201720619349300402,480777079,South America,Grantmaking,2010
201720619349300402,480777079,North America,Program Services,Education/Mission Trip,6095
201720619349300402,480777079,Europe (Including Iceland and Greenland),Program Services,Education/Mission Trip,759575
201720619349300402,480777079,South America,Program Services,Education/Mission Trip,56696
201720619349300402,480777079,Central America and the Caribbean,Program Services,Education/Mission Trip,125735
201720619349300402,480777079,East Asia and the Pacific,Program Services,Education/Mission Trip,46821
201720619349300402,480777079,Sub-Saharan Africa,Program Services,Education/Mission Trip,19271
201720619349300402,480777079,South Asia,Program Services,Education/Mission Trip,3767
201711079349300431,410695527,Central American and Caribbean (Jamaica),1,6,PROGRAM SERVICES,education,20000
201711079349300431,410695527,EUROPE (UK & FRANCE),1,6,PROGRAM SERVICES,EDUCATION,236038
201711079349300431,410695527,SUB-SAHARA AFRICA (KENYA),2,2,PROGRAM SERVICES,EDUCATION,17000
201711079349300431,410695527,Central American and Caribbean (CAYMAN),0,0,investments,1063629
201711079349300431,410695527,SOUTH AMERICA (BOLIVIA),0,0,PROGRAM SERVICES,EDUCATION,21236
201740879349300319,362170136,Europe (Including Iceland and Greenland),0,1,Program Services,STUDENT RECRUITING.,199575
201740879349300319,362170136,South Asia,6,6,Program Services,CLASS INSTRUCTION AND RECRUITING.,154500
201740879349300319,362170136,East Asia and the Pacific,0,2,Program Services,CONSULTANT FOR RECRUITING.,416233
201740879349300319,362170136,South America,0,1,Program Services,STUDENT RECRUITING.,35219
201623269349300407,566049935,SOUTH AMERICA,2,PROGRAM SERVICES,STUDY ABROAD PROGRAM,59388
201623269349300407,566049935,EUROPE (INCLUDING ICELAND & GREENLAND),15,PROGRAM SERVICES,STUDY ABROAD PROGRAM,359672
201623269349300407,566049935,CENTRAL AMERICA AND THE CARIBBEAN,4,PROGRAM SERVICES,STUDY ABROAD PROGRAM,68820
201623269349300407,566049935,EAST ASIA AND THE PACIFIC,5,PROGRAM SERVICES,STUDY ABROAD PROGRAM,90259
201721039349301027,231352688,Central America and the Caribbean,18,Program Services,"INTL STUDY, FA, MNSTRY",480264
201721039349301027,231352688,South America,27,Program Services,"INTL STUDY, FA, MNSTRY",415590
201721039349301027,231352688,Europe (Including Iceland and Greenland),233,Program Services,"INTL STUDY, FIN AID",5874610
201721039349301027,231352688,East Asia and the Pacific,69,Program Services,"INTL STUDY, FIN AID",1577033
201721039349301027,231352688,Middle East and North Africa,27,Program Services,"INTL STUDY, FA, MNSTRY",574150
201721039349301027,231352688,Russia and the Newly Independent States,3,Program Services,"INTL STUDY, FIN AID",48546
201721039349301027,231352688,North America,11,Program Services,"FIN AID, RESEARCH",424065
201721039349301027,231352688,South Asia,37,Program Services,FINANCIAL AID,485184
201721039349301027,231352688,Sub-Saharan Africa,16,Program Services,FINANCIAL AID,344869
201721039349301027,231352688,Central America and the Caribbean,Investments,102936464
201721039349301027,231352688,Europe (Including Iceland and Greenland),Investments,2119771
201721039349301027,231352688,East Asia and the Pacific,Investments,2187087
201721039349301027,231352688,Europe (Including Iceland and Greenland),1,Fundraising,2197
201710409349301326,941585735,CENTRAL AMERICA AND THE CARIBBEAN -,0,0,INVESTMENTS,6494356
201710409349301326,941585735,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,INVESTMENTS,1460637
201710409349301326,941585735,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,0,GRANTS,5122
201721329349305147,042103629,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICES,INSTITUTIONAL SUPPORT,10
201721329349305147,042103629,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICES,INSTRUCTION,10
201721329349305147,042103629,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,1729
201721329349305147,042103629,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,INSTRUCTION,22679
201721329349305147,042103629,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,INSTITUTIONAL SUPPORT,14851
201721329349305147,042103629,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,PROFESSIONAL DEVELOPMENT,1511
201721329349305147,042103629,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,70
201721329349305147,042103629,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDENT REFUND,650
201721329349305147,042103629,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,20109
201721329349305147,042103629,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,INSTITUTIONAL SUPPORT,248030
201721329349305147,042103629,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,INSTRUCTION,55959
201721329349305147,042103629,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,PROFESSIONAL DEVELOPMENT,1159
201721329349305147,042103629,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,RESEARCH,2941
201721329349305147,042103629,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,1136
201721329349305147,042103629,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDENT SERVICES,26754
201721329349305147,042103629,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,4241
201721329349305147,042103629,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",0,0,PROGRAM SERVICES,INSTRUCTION,50244
201721329349305147,042103629,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,564
201721329349305147,042103629,NORTH AMERICA,0,0,FUNDRAISING,3295
201721329349305147,042103629,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,PROGRAM SERVICES,INSTITUTIONAL SUPPORT,15577
201721329349305147,042103629,NORTH AMERICA,0,0,PROGRAM SERVICES,INSTRUCTION,648
201721329349305147,042103629,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,PROGRAM SERVICES,PROFESSIONAL DEVELOPMENT,2368
201721329349305147,042103629,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,1061
201721329349305147,042103629,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDENT SUPPORT,995
201721329349305147,042103629,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,21
201721329349305147,042103629,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,INSTRUCTION,78
201721329349305147,042103629,SOUTH AMERICA,0,0,PROGRAM SERVICES,INSTRUCTION,46
201721329349305147,042103629,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,1739
201721329349305147,042103629,SOUTH AMERICA,0,0,PROGRAM SERVICES,INSTITUTIONAL SUPPORT,648
201721329349305147,042103629,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,0,PROGRAM SERVICES,INSTRUCTION,295
201721329349305147,042103629,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",0,0,PROGRAM SERVICES,ACADEMIC SUPPORT,183
201721329349305147,042103629,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",0,0,PROGRAM SERVICES,INSTRUCTION,64397
201721329349305147,042103629,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,15623178
201721329349305147,042103629,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,INVESTMENTS,15087942
201721359349303377,956151774,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,PI TRAVEL AND REVIEW OF ACTIVITIES,36767
201721329349305297,910567740,Central America and the Caribbean,0,0,Program Services,FACULTY STAFF CONFERENCES AND RESEARCH,13042
201721329349305297,910567740,East Asia and the Pacific,0,0,Grantmaking,STUDENT FINANCIAL AID,302666
201721329349305297,910567740,Europe (Including Iceland and Greenland),0,0,Grantmaking,STUDENT FINANCIAL AID,756932
201721329349305297,910567740,North America (Canada & Mexico only),0,0,Grantmaking,STUDENT FINANCIAL AID,11125
201721329349305297,910567740,South America,0,0,Grantmaking,STUDENT FINANCIAL AID,118298
201721329349305297,910567740,South Asia,0,0,Grantmaking,STUDENT FINANCIAL AID,26475
201721329349305297,910567740,Central America and the Caribbean,0,0,Grantmaking,STUDENT FINANCIAL AID,32925
201721329349305297,910567740,East Asia and the Pacific,0,0,Program Services,FACULTY AND STAFF CONFERENCES AND RESEARCH,66031
201721329349305297,910567740,East Asia and the Pacific,0,0,Program Services,OFF CAMPUS STUDIES,626750
201721329349305297,910567740,Europe (Including Iceland and Greenland),0,0,Program Services,FACULTY AND STAFF CONFERENCES AND RESEARCH,117527
201721329349305297,910567740,Middle East and North Africa,0,0,Program Services,FACULTY AND STAFF CONFERENCES AND RESEARCH,20620
201721329349305297,910567740,South America,0,0,Program Services,OFF CAMPUS STUDIES,271480
201721329349305297,910567740,South Asia,0,0,Program Services,OFF CAMPUS STUDIES,112100
201721329349305297,910567740,North America (Canada & Mexico only),0,0,Program Services,Off Campus Studies,3200
201721329349305297,910567740,Central America and the Caribbean,0,0,Program Services,OFF CAMPUS STUDIES,69950
201721329349305297,910567740,Europe (Including Iceland and Greenland),0,0,Program Services,Off Campus Studies,1769550
201721329349305297,910567740,Middle East and North Africa,0,0,Program Services,Off Campus Studies,93540
201721329349305297,910567740,North America (Canada & Mexico only),0,0,Program Services,FACULTY AND STAFF CONFERENCES AND RESEARCH,40804
201721329349305297,910567740,South America,0,0,Program Services,FACULTY AND STAFF CONFERENCES AND RESEARCH,3895
201721329349305297,910567740,Sub-Saharan Africa,0,0,Program Services,FACULTY AND STAFF CONFERENCES AND RESEARCH,10320
201721329349305297,910567740,Central America and the Caribbean,0,0,Investments,191070669
201721329349305297,910567740,Europe (Including Iceland and Greenland),0,0,Investments,1976000
201721329349305297,910567740,Sub-Saharan Africa,0,0,Grantmaking,STUDENT FINANCIAL AID,38188
201721329349305297,910567740,Sub-Saharan Africa,0,0,Program Services,OFF CAMPUS STUDIES,146370
201721329349305297,910567740,Russia and Neighboring States,0,0,Program Services,Faculty and staff conferences and research,319
201721329349305297,910567740,Middle East and North Africa,0,0,Grantmaking,Student Financial Aid,42363
201721329349305297,910567740,South Asia,0,0,Program Services,Faculty and staff conferences and research,7896
201731329349303808,041679980,Central America and the Caribbean,Program Services,CONFERENCE/Workshops,18609
201731329349303808,041679980,Central America and the Caribbean,Program Services,Co-op Job Development,2409
201731329349303808,041679980,Central America and the Caribbean,Program Services,Program Development,1818
201731329349303808,041679980,Central America and the Caribbean,Program Services,Recruiting,12961
201731329349303808,041679980,Central America and the Caribbean,Program Services,Research,14031
201731329349303808,041679980,Central America and the Caribbean,Program Services,Study Abroad,299797
201731329349303808,041679980,East Asia and the Pacific,Program Services,CONFERENCE/Workshops,141848
201731329349303808,041679980,East Asia and the Pacific,Program Services,Co-op Job Development,8825
201731329349303808,041679980,East Asia and the Pacific,Program Services,Program Development,217974
