object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201433369349300703,590624459,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,4384
201433369349300703,590624459,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,31582
201433369349300703,590624459,RUSSIA AND THE NEWLY INDEPENDENT STATES,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,1000
201433369349300703,590624459,SOUTH AMERICA,0,0,PROGRAM SERVICES,TRAVEL ABROAD COURSES,127052
201433369349300703,590624459,SOUTH AMERICA,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,7929
201433369349300703,590624459,SOUTH ASIA,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,85220
201433369349300703,590624459,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,TRAVEL ABROAD COURSES,32778
201433369349300703,590624459,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,SEMINARS/CONFERENCES,19172
201433369349300703,590624459,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,4423267
201433369349300703,590624459,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,GRANTMAKING,40700
201433369349300703,590624459,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,MFA PROGRAM - COURSE EXPENSES,6900
201433369349300703,590624459,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,MFA PROGRAM - COURSE EXPENSES,27759
201433169349301138,430471057,Central America and the Caribbean,Investments,6248862
201432889349300313,420680323,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD EXPENSES,4056
201432889349300313,420680323,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY ABROAD EXPENSES,14195
201432889349300313,420680323,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDY ABROAD EXPENSES,573
201432889349300313,420680323,EUROPE (INCLUDING ICELAND & GREENLAND),INVESTMENTS,194823
201432889349300313,420680323,NORTH AMERICA,INVESTMENTS,102398
201402949349301055,840600653,NORTH AMERICA,0,0,PROGRAM SERVICE,"ASSIST THE UNIVERSITY IN DEVELOPMENT OF A CAMPUS IN TODOS SANTOS, MEXICO. THE CSURF PORTION OF THE DEVELOPMENT IS EXPECTED TO CONSIST OF HOUSING, DINING FACILITIES AND RESEARCH FARM.",546575
201433179349305078,362166964,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,574429
