object_id,ein,SttsWhrCpyOfRtrnIsFldCd
201543169349303079,454808311,FL
201543169349303099,341935499,OH
201543169349303154,150551485,NY
201543169349303164,341700949,OH
201543169349303179,261870256,NY
201543169349303189,391825838,WI
201523209349309392,621632202,TN
201523209349309402,275102367,NY
201523209349309407,550769677,WV
201523209349309417,411514519,MN
201523209349309422,591033966,FL
201523209349309432,310586407,OH
201523209349309437,311099090,OH
201523209349309457,141338574,NY
201523209349309462,953272900,AZ
201523209349309472,133960661,NY
201523209349309477,237221094,MA
201523209349309482,261501314,CA
201523209349309497,464140899,MN
201533169349301178,344428218,OH
201533169349301183,113450363,NY
201533169349301203,161312766,NY
201513039349301026,931151382,OR
201513039349301056,237131829,MN
201513039349301061,141737256,NY
201513039349301076,311769696,OH
201513039349301086,850248639,NM
201513039349301091,954507153,CA
