object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201501349349306210,020222111,North America,0,0,Program Services,Volunteer Services,1542
201501349349306210,020222111,Russia and Neighboring States,0,0,Program Services,Study-abroad programs,106953
201501349349306210,020222111,Russia and Neighboring States,0,0,Program Services,Education and educational consulting,15266
201501349349306210,020222111,Russia and Neighboring States,0,0,Program Services,Research,6200
201501349349306210,020222111,South America,0,0,Program Services,Research,170134
201501349349306210,020222111,South America,0,0,Program Services,Education and educational consulting,389652
201501349349306210,020222111,South America,0,0,Program Services,Study-abroad programs,249245
201501349349306210,020222111,South America,0,0,Program Services,Volunteer Services,46667
201501349349306210,020222111,South Asia,0,0,Program Services,Research,18366
201501349349306210,020222111,South Asia,0,0,Program Services,Education and educational consulting,189516
201501349349306210,020222111,South Asia,0,0,Program Services,Study-abroad programs,73635
201501349349306210,020222111,South Asia,0,0,Program Services,Volunteer Services,44250
201501349349306210,020222111,Sub-Saharan Africa,0,0,Program Services,Research,714767
201501349349306210,020222111,Sub-Saharan Africa,0,0,Program Services,Education and educational consulting,408257
201501349349306210,020222111,Sub-Saharan Africa,0,0,Program Services,Study-abroad programs,160864
201501349349306210,020222111,Sub-Saharan Africa,0,0,Program Services,Volunteer Services,165816
201501349349306210,020222111,Sub-Saharan Africa,0,0,Investments,6971439
201501349349306230,640303084,Central America and the Caribbean,Program Services,Study Abroad Program,26652
201501349349306230,640303084,East Asia and the Pacific,Program Services,Study Abroad Program,18024
201501349349306230,640303084,Europe (Including Iceland and Greenland),Program Services,Study Abroad Program,100259
201501349349306230,640303084,North America,Program Services,Study Abroad Program,89340
201501349349306230,640303084,North America,Program Services,Academic Facilities,19883
201501349349306230,640303084,North America,Program Services,Research,82654
201501349349306230,640303084,North America,Program Services,Grants,105593
201501349349306230,640303084,Central America and the Caribbean,Investments,21430000
201511339349305541,440562048,"TAIPEI, TAIWAN 10688",1,1,EDUCATION MANAGEMENT,STUDENT SERVICES,1500
201511339349305541,440562048,"LONDON, ENGLAND",1,1,EDUCATION MANAGEMENT,STUDENT SERVICES,35150
201511339349305541,440562048,"KOWLOON, HONG KONG, CHINA",1,1,EDUCATION MANAGEMENT,STUDENT SERVICES,24416
201511879349301001,111630906,Europe (Including Iceland and Greenland),4,Program Services,Study Abroad Program,801709
201511879349301001,111630906,South Asia,Program Services,Study Abroad Program,2373
201511879349301001,111630906,East Asia and the Pacific,1,Program Services,Study Abroad Program,128138
201511879349301001,111630906,South America,Program Services,Study Abroad Program,113214
201511879349301001,111630906,Sub-Saharan Africa,Program Services,Study Abroad Program,150186
201511879349301001,111630906,Central America and the Caribbean,Program Services,Study Abroad Program,495
201511879349301001,111630906,Central America and the Caribbean,Investments,73827709
201511879349301001,111630906,South America,Program Services,Recruitment,32263
201511879349301001,111630906,East Asia and the Pacific,Program Services,Recruitment,43901
201511879349301001,111630906,South Asia,Program Services,Recruitment,750
201511879349301001,111630906,Europe (Including Iceland and Greenland),Program Services,Recruitment,28546
201511879349301001,111630906,Central America and the Caribbean,Program Services,Recruitment,399
201511879349301001,111630906,Middle East and North Africa,Grantmaking,Subrecipients,5121
201510519349300616,440552049,Europe (Including Iceland & Greenland),1,3,Program Services,Education,380453
201510999349300021,840442429,Europe (Including Iceland & Greenland),0,0,Grants to Recipients Located in Region,40700
201510999349300021,840442429,East Asia and the Pacific,0,0,Grants to Recipients Located in Region,33000
201510999349300021,840442429,North America,0,0,Grants to Recipients Located in Region,32480
201510999349300021,840442429,South America,0,0,Grants to Recipients Located in Region,13500
201510999349300021,840442429,South Asia,0,0,Grants to Recipients Located in Region,7000
201510999349300021,840442429,Sub-Saharan Africa,0,0,Grants to Recipients Located in Region,7000
201510999349300021,840442429,Central America and the Caribbean,0,0,Grants to Recipients Located in Region,5000
201511009349300646,520591661,East Asia and the Pacific,1,Program Services,STUDY ABROAD,3615
201511009349300646,520591661,Europe (Including Iceland and Greenland),19,Program Services,STUDY ABROAD,206424
201511009349300646,520591661,Sub-Saharan Africa,1,Program Services,STUDY ABROAD,12879
201511009349300646,520591661,Central America and the Caribbean,Investments,9393573
201511009349300646,520591661,Central America and the Caribbean,Grantmaking,17874
201511009349300646,520591661,East Asia and the Pacific,Grantmaking,1409030
201511009349300646,520591661,Europe (Including Iceland and Greenland),Grantmaking,189250
201511009349300646,520591661,Middle East and North Africa,Grantmaking,83830
201511009349300646,520591661,North America,Grantmaking,166000
201511009349300646,520591661,South America,Grantmaking,101780
201511009349300646,520591661,South Asia,Grantmaking,62580
201511009349300646,520591661,Sub-Saharan Africa,Grantmaking,2500
201511349349307706,951816009,CENTRAL AMERICA AND THE CARIBBEAN,0,60,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",140000
201511349349307706,951816009,EAST ASIA AND THE PACIFIC,0,173,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",390000
201511349349307706,951816009,EUROPE (INCLUDING ICELAND AND GREENLAND),0,84,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",220000
201511349349307706,951816009,MIDDLE EAST AND NORTH AFRICA,0,13,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",32000
201511349349307706,951816009,NORTH AMERICA (CANADA AND MEXICO),0,33,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",37000
201511349349307706,951816009,SOUTH AMERICA,0,24,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",50000
201511349349307706,951816009,SOUTH ASIA,0,9,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",63000
201511349349307706,951816009,SUB-SAHARAN AFRICA,0,38,PROGRAM SERVICES,"MISSION SERVICE, CONSULTATIONS, WORKSHOPS, RESEARCH",78000
201511349349307706,951816009,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,31684842
201511349349307706,951816009,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,385500
201511349349307706,951816009,NORTH AMERICA,0,0,INVESTMENTS,3231493
201511269349301631,060731360,Europe (Including Iceland and Greenland),Program Services,EDUCATION/RESEARCH,513680
201511269349301631,060731360,East Asia and the Pacific,Program Services,EDUCATION/RESEARCH,33088
201511269349301631,060731360,South Asia,Program Services,EDUCATION/RESEARCH,2900
201511269349301631,060731360,Sub-Saharan Africa,Program Services,EDUCATION/RESEARCH,190
201511269349301631,060731360,South America,Program Services,EDUCATION/RESEARCH,906
201511269349301631,060731360,North America,Program Services,EDUCATION/RESEARCH,350
201511269349301631,060731360,Central America & Carribean,Program Services,EDUCATION/RESEARCH,9985
201511269349301631,060731360,Europe (Including Iceland and Greenland),INVESTMENTS,15493968
201511269349301631,060731360,Central America and the Caribbean,INVESTMENTS,544245
201511269349301631,060731360,Europe (Including Iceland and Greenland),Grantmaking,INTERNATIONAL STUDY,401865
201511269349301631,060731360,East Asia and the Pacific,Grantmaking,INTERNATIONAL STUDY,64750
201511269349301631,060731360,Middle East and North Africa,Grantmaking,INTERNATIONAL STUDY,12900
201511349349308116,953156658,East Asia and the Pacific,0,0,Scholarships to recipients located in region,7435
201511349349308116,953156658,Middle East and North Africa,0,0,Scholarships to recipients located in region,3440
201511349349308116,953156658,"North America (which includes Canada and Mexico, but not the US)",0,0,Scholarships to recipients located in region,900
201511349349308116,953156658,Europe,0,0,Scholarships to recipients located in region,1325
201511349349308116,953156658,South Asia,0,0,Scholarships to recipients located in region,1125
201511349349308116,953156658,Sub-Saharan Africa,0,0,Scholarships to recipients located in region,23570
201511349349308116,953156658,Russia and the Newly Independent States,0,0,Scholarships to recipients located in region,450
201511349349308116,953156658,Central America,0,0,Scholarships to recipients located in region,1225
201511039349300026,350868158,EUROPE (INCLUDING ICELAND AND GREENLAND),1,17,PROGRAM SERVICES,INTERNATIONAL STUDY ABROAD PROGRAMS,2170000
201511039349300026,350868158,SOUTH AMERICA,0,0,PROGRAM SERVICES,INTERNATIONAL STUDY ABROAD PROGRAMS,218000
201511039349300026,350868158,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,INTERNATIONAL STUDY ABROAD PROGRAMS,38000
201511039349300026,350868158,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,INTERNATIONAL STUDY ABROAD PROGRAMS,17000
201511039349300026,350868158,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,INTERNATIONAL STUDY ABROAD PROGRAMS,7000
201511039349300026,350868158,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENTS,2163000
201511049349300121,850297355,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,726753
201511049349300121,850297355,EAST ASIA AND THE PACIFIC,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,300753
201511049349300121,850297355,NORTH AMERICA,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,110425
201511049349300121,850297355,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,210000
201511049349300121,850297355,SUB-SAHARAN AFRICA,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,616675
201511049349300121,850297355,RUSSIA AND NEIGHBORING STATES,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,360000
201511049349301111,231352688,Central America and the Caribbean,13,Program Services,"RESRCH,STUDY,FA,MNSTRY",429398
201511049349301111,231352688,East Asia and the Pacific,86,Program Services,"INTL STUDY,FINACL AID",1936824
201511049349301111,231352688,Sub-Saharan Africa,15,Program Services,FINANCIAL AID,253195
201511049349301111,231352688,South America,12,Program Services,"INTL STDY,CMP MNSTR,FA",211574
201511049349301111,231352688,Europe (Including Iceland and Greenland),224,Program Services,"INTL STUDY, FIN AID",5310090
201511049349301111,231352688,Middle East and North Africa,29,Program Services,"RESRCH,INTL STUDY,FA",537041
201511049349301111,231352688,North America,12,Program Services,"FIN AID, RESEARCH",341970
201511049349301111,231352688,South Asia,36,Program Services,FINANCIAL AID,434669
201511049349301111,231352688,Russia and the Newly Independent States,1,Program Services,INTL STUDY,24610
201511049349301111,231352688,Central America and the Caribbean,Investments,91254829
201511049349301111,231352688,Europe (Including Iceland and Greenland),Investments,1349280
201511049349301111,231352688,East Asia and the Pacific,Investments,1247316
201511049349301111,231352688,Europe (Including Iceland and Greenland),3,Fundraising,24229
201511049349301111,231352688,North America,1,Fundraising,155
201511049349301111,231352688,Central America and the Caribbean,1,Fundraising,36455
201511349349300721,350868188,Central America and the Caribbean,Investments,3502316587
201511349349300721,350868188,East Asia and the Pacific,Investments,52565065
201511349349300721,350868188,Europe (Including Iceland & Greenland),Investments,742824613
201511349349300721,350868188,Middle East and North Africa,Investments,4565242
201511349349300721,350868188,North America,Investments,55563785
201511349349300721,350868188,South America,Investments,2555373
201511349349300721,350868188,South Asia,Investments,80704020
201511349349300721,350868188,Sub-Saharan Africa,Investments,187507188
201511349349300721,350868188,East Asia and the Pacific,1,4,Program Services,International Study Program,2370976
201511349349300721,350868188,Europe (Including Iceland & Greenland),4,72,Program Services,International Study Program,18330156
201511349349300721,350868188,Middle East and North Africa,2,Program Services,International Study Program,993385
201511349349300721,350868188,North America,1,Program Services,International Study Program,265155
201511349349300721,350868188,Russia and Neighboring States,Program Services,International Study Program,2025
201511349349300721,350868188,South America,1,4,Program Services,International Study Program,822798
201511349349300721,350868188,South Asia,Program Services,International Study Program,18454
201511349349300721,350868188,Sub-Saharan Africa,Program Services,International Study Program,72918
201511349349300721,350868188,Central America and the Caribbean,Investment Operations,1191641
201511349349300721,350868188,East Asia and the Pacific,Investment Operations,139890
201511349349300721,350868188,Europe (Including Iceland & Greenland),Investment Operations,817048
201511349349300721,350868188,Middle East and North Africa,Investment Operations,15056
201511349349300721,350868188,North America,Investment Operations,2374
201511349349300721,350868188,South America,Investment Operations,16737
201511349349300721,350868188,South Asia,Investment Operations,9341
201511349349300721,350868188,Sub-Saharan Africa,Investment Operations,3071841
201511349349300721,350868188,Central America and the Caribbean,Program Services,Auxillary Enterprises,57037
201511349349300721,350868188,Central America and the Caribbean,Program Services,Instruction,120040
201511349349300721,350868188,Central America and the Caribbean,Program Services,Management & General,7435
201511349349300721,350868188,Central America and the Caribbean,2,5,Program Services,Other,183954
201511349349300721,350868188,Central America and the Caribbean,Program Services,Research,2604288
201511349349300721,350868188,East Asia and the Pacific,Program Services,Auxillary Enterprises,16500
201511349349300721,350868188,East Asia and the Pacific,Program Services,Instruction,429536
201511349349300721,350868188,East Asia and the Pacific,Program Services,Management & General,76741
201511349349300721,350868188,East Asia and the Pacific,Program Services,Other,264923
201511349349300721,350868188,East Asia and the Pacific,Program Services,Research,205203
201511349349300721,350868188,Europe (Including Iceland & Greenland),Program Services,Auxillary Enterprises,180637
201511349349300721,350868188,Europe (Including Iceland & Greenland),16,Program Services,Instruction,2337307
201511349349300721,350868188,Europe (Including Iceland & Greenland),1,Program Services,Management & General,517036
201511349349300721,350868188,Europe (Including Iceland & Greenland),Program Services,Other,990798
201511349349300721,350868188,Europe (Including Iceland & Greenland),3,Program Services,Research,1846523
201511349349300721,350868188,Middle East and North Africa,Program Services,Instruction,81419
201511349349300721,350868188,Middle East and North Africa,Program Services,Management & General,8112
201511349349300721,350868188,Middle East and North Africa,Program Services,Other,321121
201511349349300721,350868188,Middle East and North Africa,Program Services,Research,43178
201511349349300721,350868188,North America,Program Services,Auxillary Enterprises,50434
201511349349300721,350868188,North America,Program Services,Instruction,230709
201511349349300721,350868188,North America,Program Services,Management & General,20475
201511349349300721,350868188,North America,Program Services,Other,101867
201511349349300721,350868188,North America,Program Services,Research,142445
201511349349300721,350868188,Russia and Neighboring States,Program Services,Instruction,19619
201511349349300721,350868188,Russia and Neighboring States,Program Services,Other,3876
201511349349300721,350868188,Russia and Neighboring States,Program Services,Research,14634
201511349349300721,350868188,South America,Program Services,Auxillary Enterprises,2600
201511349349300721,350868188,South America,1,Program Services,Instruction,274316
201511349349300721,350868188,South America,Program Services,Management & General,10374
201511349349300721,350868188,South America,1,Program Services,Other,235012
201511349349300721,350868188,South America,Program Services,Research,76640
201511349349300721,350868188,South Asia,Program Services,Instruction,75288
201511349349300721,350868188,South Asia,Program Services,Management & General,11062
201511349349300721,350868188,South Asia,Program Services,Other,27001
201511349349300721,350868188,South Asia,Program Services,Research,231026
201511349349300721,350868188,Sub-Saharan Africa,Program Services,Auxilliary Enterprises,84399
201511349349300721,350868188,Sub-Saharan Africa,1,Program Services,Instruction,302285
201511349349300721,350868188,Sub-Saharan Africa,Program Services,Management & General,41579
201511349349300721,350868188,Sub-Saharan Africa,Program Services,Other,106379
201511349349300721,350868188,Sub-Saharan Africa,1,21,Program Services,Research,629436
201511349349300721,350868188,Central America and the Caribbean,Fundraising,4980
201511349349300721,350868188,East Asia and the Pacific,Fundraising,20389
201511349349300721,350868188,Europe (Including Iceland & Greenland),Fundraising,50124
201511349349300721,350868188,North America,Fundraising,6642
201511349349300721,350868188,South America,Fundraising,8769
201511349349300721,350868188,South Asia,Fundraising,8051
201511949349300746,362167817,Middle East and North Africa,1,147,"Maintaining offices, employees or agents","International campus in Doha, Qatar for students in journalism and communications",38221812
201511949349300746,362167817,East Asia and the Pacific,Fundraising,13977
201511949349300746,362167817,Europe,Fundraising,127045
201511949349300746,362167817,Middle East and North Africa,Fundraising,26648
201511949349300746,362167817,North America,Fundraising,24657
201511949349300746,362167817,South Asia,Fundraising,2056
201511949349300746,362167817,Central America and the Caribbean,Program services,Research,13110
201511949349300746,362167817,East Asia and the Pacific,Program services,Research,338513
201511949349300746,362167817,Europe,Program services,Research,2181146
201511949349300746,362167817,Middle East and North Africa,Program services,Research,106133
201511949349300746,362167817,North America,Program services,Research,6660197
201511949349300746,362167817,Russia & Neighboring States,Program services,Research,7798
201511949349300746,362167817,South America,Program services,Research,26743
201511949349300746,362167817,South Asia,Program services,Research,21816
201511949349300746,362167817,Sub-Saharan Africa,Program services,Research,12852
201511949349300746,362167817,Central America and the Caribbean,Program services,Study abroad programs and courses abroad,196620
201511949349300746,362167817,East Asia and the Pacific,Program services,Study abroad programs and courses abroad,3086342
201511949349300746,362167817,Europe,Program services,Study abroad programs and courses abroad,2868450
201511949349300746,362167817,Middle East and North Africa,Program services,Study abroad programs and courses abroad,2055235
201511949349300746,362167817,North America,Program services,Study abroad programs and courses abroad,1173780
201511949349300746,362167817,South America,Program services,Study abroad programs and courses abroad,271949
201511949349300746,362167817,South Asia,Program services,Study abroad programs and courses abroad,116170
201511949349300746,362167817,Sub-Saharan Africa,Program services,Study abroad programs and courses abroad,777679
201511949349300746,362167817,Central America and the Caribbean,Unrelated trade or business,960
201511949349300746,362167817,East Asia and the Pacific,Unrelated trade or business,7470
201511949349300746,362167817,Europe,Unrelated trade or business,18958
201511949349300746,362167817,Middle East and North Africa,Unrelated trade or business,128
201511949349300746,362167817,North America,Unrelated trade or business,135
201511949349300746,362167817,Russia & Neighboring States,Unrelated trade or business,128
201511949349300746,362167817,South America,Unrelated trade or business,3641
201511949349300746,362167817,South Asia,Unrelated trade or business,96
201511949349300746,362167817,Sub-Saharan Africa,Unrelated trade or business,2905
201511949349300746,362167817,Central America and the Caribbean,Investments,1299360000
201511949349300746,362167817,East Asia and the Pacific,Investments,30000000
201511949349300746,362167817,Europe,Investments,152970000
201511949349300746,362167817,North America,Investments,38130000
201511949349300746,362167817,South America,Investments,17570000
201511949349300746,362167817,Sub-Saharan Africa,Investments,78480000
201511949349300746,362167817,Central America and the Caribbean,Program services,Business travel abroad (includes travel to attend seminars and conferences),109101
201511949349300746,362167817,East Asia and the Pacific,Program services,Business travel abroad (includes travel to attend seminars and conferences),1638328
201511949349300746,362167817,Europe,Program services,Business travel abroad (includes travel to attend seminars and conferences),3330507
201511949349300746,362167817,Middle East and North Africa,Program services,Business travel abroad (includes travel to attend seminars and conferences),968382
201511949349300746,362167817,North America,Program services,Business travel abroad (includes travel to attend seminars and conferences),433249
201511949349300746,362167817,Russia & Neighboring States,Program services,Business travel abroad (includes travel to attend seminars and conferences),66146
201511949349300746,362167817,South America,Program services,Business travel abroad (includes travel to attend seminars and conferences),355179
201511949349300746,362167817,South Asia,Program services,Business travel abroad (includes travel to attend seminars and conferences),187764
201511949349300746,362167817,Sub-Saharan Africa,Program services,Business travel abroad (includes travel to attend seminars and conferences),448517
201511949349300746,362167817,Central America and the Caribbean,Grantmaking,111318
201511949349300746,362167817,East Asia and the Pacific,Grantmaking,767014
201511949349300746,362167817,Europe,Grantmaking,3513157
201511949349300746,362167817,Middle East and North Africa,Grantmaking,360521
201511949349300746,362167817,North America,Grantmaking,1279245
201511949349300746,362167817,South America,Grantmaking,180832
201511949349300746,362167817,South Asia,Grantmaking,194570
201511949349300746,362167817,Sub-Saharan Africa,Grantmaking,437005
201511949349300746,362167817,Russia & Neighboring States,Grantmaking,30310
201511949349300746,362167817,Europe,Program-related investments,104254
201511949349300746,362167817,East Asia and the Pacific,Program-related investments,5167
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,220417
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,MISSION TRIPS,111741
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,12159
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,SITE VISITS,2124
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,7752
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,SITE VISITS FOR FUTURE MISSION TRIPS,6528
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,623440
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,MISSION TRIPS,88676
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,1135
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,39417
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,VISITED SCHOOLS ASSOCIATED WITH THE TEACH THAILAND CORPS PROGRAM AND DISCUSS POSSIBLE COLLABORATIONS,3125
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,SITE VISIT FOR 2015 ICPC WORLD FINALS,0
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDENT INTERNSHIPS,6500
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,1,PROGRAM SERVICES,RECRUITING,58088
201511059349300201,741159753,EAST ASIA AND THE PACIFIC,0,0,INVESTMENTS,5401488
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),2,24,PROGRAM SERVICES,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,5466318
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,721950
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,148968
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,STUDENT INTERNSHIPS,0
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,SITE VISITS,22546
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,RECRUITING,24269
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,ATTEND EDUCATIONAL BOOK FAIR,9784
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,CONCERT PERFORMANCE,4727
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,PROGRAM SERVICES,MISSION TRIPS,36272
201511059349300201,741159753,EUROPE (INCLUDING ICELAND AND GREENLAND),0,0,INVESTMENTS,43527090
201511059349300201,741159753,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,648
201511059349300201,741159753,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,0
201511059349300201,741159753,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,1320
201511059349300201,741159753,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,RECRUITING,5705
201511059349300201,741159753,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESERCH/TRAINING,38085
201511059349300201,741159753,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,RECRUITING,6948
201511059349300201,741159753,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,SITE VISIT FOR PLANNING FOR WORLD FINALS - TECHNICAL TEST WEEKEND,0
201511059349300201,741159753,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,PROGRAM SERVICES,SITE VISIT TO EXPLORE POSSIBLE PARTNERSHIPS WITH A UNIVERSITY (IN JUAREZ),1373
201511059349300201,741159753,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,INVESTMENTS,3673441
201511059349300201,741159753,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,18200
201511059349300201,741159753,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,SITE VISIT FOR 2014 ACM/ICPC WORLD FINALS,0
201511059349300201,741159753,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,4191
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,471098
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,10800
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,2855
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,RECRUITING,5950
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,SITE VISIT,113
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,SITE VISITS FOR FUTURE MISSION TRIPS,8060
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,INTERNSHIP,0
201511059349300201,741159753,SOUTH AMERICA,0,0,PROGRAM SERVICES,MISSION TRIPS,21355
201511059349300201,741159753,SOUTH ASIA,0,0,PROGRAM SERVICES,FACULTY DEVELOPMENT,23146
201511059349300201,741159753,SOUTH ASIA,0,0,PROGRAM SERVICES,MENTORSHIP,3000
201511059349300201,741159753,SOUTH ASIA,0,0,PROGRAM SERVICES,MISSION TRIPS,33200
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAMS/STUDENT GROUP TRIPS,99226
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDENT INTERNSHIPS,0
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,MISSION TRIPS,465727
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,EXCHANGE/AFFILIATION PROGRAMS,0
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,CONFERENCE/PAPER PRESENTATION/RESEARCH/TRAINING,36821
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,EXPLORATORY TRIP FOR FUTURE STUDY ABROAD TRIPS,14186
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,RESEARCH A FORMAL PARTNERSHIP BETWEEN BUCKNER INTERNATIONAL AND BAYLOR,53578
201511059349300201,741159753,SUB-SAHARAN AFRICA,0,0,INVESTMENTS,580102
201511059349300201,741159753,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,361119600
201511059349300201,741159753,SUB-SAHARAN AFRICA,PROGRAM SERVICES,RECRUITING,2811
201511319349303401,951664100,East Asia and the Pacific,0,0,Program Services,Educational program (for credit course) focused on multi-dimensional aspects of global business in Tokyo and Hong Kong,47836
201511319349303401,951664100,Central America and the Caribbean,0,0,Program Services,Educational program (for credit course) focused on multi-dimensional aspects of global market in Costa Rica,92350
201511319349303401,951664100,Central America and the Caribbean,0,0,Investments,54735120
201511349349303031,314379507,Central America and the Caribbean,Program Services,EDUCATIONAL SERVICES,106040
