object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
202041579349300314,314379459,EDUCATIONAL SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",18,176671,CHECK,0
202041579349300314,314379459,EDUCATIONAL SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",65,513686,CHECK,0
202041579349300314,314379459,EDUCATIONAL SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",3,24800,CHECK,0
202041579349300314,314379459,EDUCATIONAL SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",7,58350,CHECK,0
202041339349300214,540505906,Financial Aid,Europe (including Iceland and Greenland),11,227125,Student Account,0
202041339349300214,540505906,Financial Aid,East Asia and the Pacific,4,49250,Student Account,0
202041339349300214,540505906,Financial Aid,Central America and the Caribbean,1,14500,Student Acount,0
202041339349300214,540505906,Financial Aid,Sub-Saharan Africa,1,17500,Student Account,0
202041339349300214,540505906,Financial Aid,Middle East and North Africa,1,34000,Student Account,0
202121349349302167,520591613,Student Financial Aid,Central America and the Caribbean,7,33383,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,East Asia and the Pacific,9,30822,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,Europe (including Iceland and Greenland),54,241017,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,Middle East and North Africa,1,6212,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,Russia and the newly independent States,1,6462,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,South America,3,12478,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,South Asia,1,5060,Credit to student accounts,Cash value
202121349349302167,520591613,Student Financial Aid,Sub-Saharan Africa,3,5402,Credit to student accounts,Cash value
202041019349301414,941156485,SCHOLARSHIP,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",7,3873,CREDITED AGAINST TUITION CHARGES BILLED TO STUDENTS
202041019349301414,941156485,SCHOLARSHIP,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",17,21448,CREDITED AGAINST TUITION CHARGES BILLED TO STUDENTS
202031969349302593,042104258,Scholarships and grants,Europe (Including Iceland and Greenland),7,146610,Account cred
202031969349302593,042104258,Scholarships and grants,Central America and the Caribbean,7,199075,account cred
202031969349302593,042104258,Scholarships and grants,South Asia,3,56772,account cred
202031969349302593,042104258,Scholarships and grants,Middle East and North Africa,3,101812,account cred
202031969349302593,042104258,Scholarships and grants,Sub-Saharan Africa,24,655618,account cred
202031969349302593,042104258,Scholarships and grants,East Asia and the Pacific,125,2758935,account cred
202031969349302593,042104258,Scholarships and grants,North America,6,191853,account cred
202031969349302593,042104258,Scholarships and grants,South America,20,542892,account cred
202031969349302593,042104258,Scholarships and grants,Russia and the Newly Independent States,2,57076,account cred
202131349349300908,314379507,EDUCATION ASSISTANCE,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",6,144461,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",14,294409,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",72,1241223,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",11,271179,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",1,18118,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",10,187064,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",2,55896,CREDIT TO ACCOUNT,0
202131349349300908,314379507,EDUCATION ASSISTANCE,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",3,64768,CREDIT TO ACCOUNT,0
202031959349301448,231352688,FINANCIAL ASSISTANCE,Sub-Saharan Africa,2,25868,ACH,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,South America,1,9189,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,East Asia and the Pacific,2,25036,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,8400,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,6764,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,7875,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,7258,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),2,30351,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,6333,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,8992,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FACULTY ADV/PER DIEM FOR PROGRAM EXP,Europe (Including Iceland and Greenland),1,5862,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,Central America and the Caribbean,14,512883,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,East Asia and the Pacific,97,2453840,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,Europe (Including Iceland and Greenland),212,3740905,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,Middle East and North Africa,12,264173,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,North America,10,422616,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,Russia and the Newly Independent States,2,64500,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,South America,9,145928,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,FINANCIAL AID,South Asia,24,422038,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,51206,Wire,N/A,N/A
202031959349301448,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,15589,Wire,N/A,N/A
202031959349301448,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,16033,Wire,N/A,N/A
202031959349301448,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),2,49095,ACH,N/A,N/A
202031959349301448,231352688,ADVANCE/PER DIEM FACULTY,Middle East and North Africa,1,34088,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,ADVANCE/PER DIEM FACULTY,East Asia and the Pacific,1,11450,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,ADVANCE/PER DIEM FACULTY,Europe (Including Iceland and Greenland),1,16655,DIRECT DEPST,N/A,N/A
202031959349301448,231352688,ON-SITE INSTRUCTOR,South Asia,1,9373,ACH,N/A,N/A
202031959349301448,231352688,ON-SITE INSTRUCTOR,Europe (Including Iceland and Greenland),1,22260,ACH,N/A,N/A
202021979349306947,530204707,SCHOLARSHIPS,CENTRAL AMERICA AND THE CARIBBEAN,139,3639739,CHECK
202021979349306947,530204707,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,14,445634,CHECK
202021979349306947,530204707,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),5,121070,CHECK
202021979349306947,530204707,SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,19,345786,CHECK
202021979349306947,530204707,SCHOLARSHIPS,NORTH AMERICA,13,426379,CHECK
202021979349306947,530204707,SCHOLARSHIPS,SOUTH AMERICA,1,31309,CHECK
202021979349306947,530204707,SCHOLARSHIPS,SOUTH ASIA,10,247966,CHECK
202021979349306947,530204707,SCHOLARSHIPS,SUB-SAHARAN AFRICA,85,2443096,CHECK
202021979349306947,530204707,SCHOLARSHIPS,RUSSIA AND NEIGHBORING STATES,165,4252852,CHECK
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,East Asia and the Pacific,68,1576722,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,Europe (Including Iceland and Greenland),224,4028562,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,Middle East and North Africa,19,345396,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,South America,32,619592,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,South Asia,2,53706,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,Sub-Saharan Africa,19,326204,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,North America (Canada & Mexico only),4,90986,OTHER,0,N/A,N/A
202001979349300735,530196603,STUDY ABROAD SCHOLARSHIPS,Russia and Neighboring States,9,131826,OTHER,0,N/A,N/A
202041969349304769,560532138,Student scholarships,Europe & N Atlantic,9,18358,Check/wire
202041969349304769,560532138,Student scholarships,South America,1,2000,Check/wire
202001929349302700,231352685,AWARD,South Asia,3,23648,CHECK,N/A,N/A
202001929349302700,231352685,AWARD,East Asia and the Pacific,1,5000,CHECK,N/A,N/A
202001929349302700,231352685,LAUDER LEADERSHIP IMMERSION AWARD - COLOMBIA,South America,1,10000,CHECK,N/A,N/A
202001929349302700,231352685,LAUDER LEADERSHIP IMMERSION AWARD - VIETNAM,East Asia and the Pacific,1,7500,CHECK,N/A,N/A
202001929349302700,231352685,LAUDER LEADERSHIP IMMERSION AWARD - COTE D'IVOIRE,Sub-Saharan Africa,1,8000,CHECK,N/A,N/A
202001929349302700,231352685,LAUDER LEADERSHIP IMMERSION AWARD - ITALY,Europe (Including Iceland and Greenland),1,5000,CHECK,N/A,N/A
202001929349302700,231352685,LAUDER LEADERSHIP IMMERSION AWARD - FRANCE,Europe (Including Iceland and Greenland),1,10000,CHECK,N/A,N/A
202121349349304472,042103558,SCHOLARSHIP,EUROPE (INCLUDING ICELAND & GREENLAND),88,1985478,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,SOUTH AMERICA,21,511475,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,EAST ASIA AND THE PACIFIC,27,408750,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,MIDDLE EAST AND NORTH AFRICA,4,82200,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,RUSSIA AND NEIGHBORING STATES,1,61400,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,SUB-SAHARAN AFRICA,1,27500,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,SOUTH ASIA,1,16550,0,ACCT CREDIT,FMV
202121349349304472,042103558,SCHOLARSHIP,CENTRAL AMERICA AND THE CARIBBEAN,1,3600,0,ACCT CREDIT,FMV
202021969349301312,042121659,Scholarship,Europe (Including Iceland and Greenland),134,458770,Credited
202021969349301312,042121659,Scholarship,East Asia and the Pacific,85,285020,Credited
202021969349301312,042121659,Scholarship,Sub-Saharan Africa,46,128020,Credited
202021969349301312,042121659,Scholarship,Central America and the Caribbean,37,116990,Credited
202021969349301312,042121659,Scholarship,South America,18,83025,Credited
202021969349301312,042121659,Scholarship,Middle East and North Africa,24,74040,Credited
202021969349301312,042121659,Scholarship,South Asia,17,42645,Credited
202021969349301312,042121659,Scholarship,Russia and the Newly Independent States,3,9330,Credited
202021969349301592,042103594,Public Service Center Grants,Central America and the Caribbean,1,6000,Check
202021969349301592,042103594,Public Service Center Grants,East Asia and the Pacific,6,45000,Check
202021969349301592,042103594,Public Service Center Grants,Europe (Including Iceland and Greenland),3,11000,Check
202021969349301592,042103594,Public Service Center Grants,Middle East and North Africa,1,2500,Check
202021969349301592,042103594,Public Service Center Grants,North America (Canada & Mexico only),1,2500,Check
202021969349301592,042103594,Public Service Center Grants,Russia and Neighboring States,1,6000,Check
202021969349301592,042103594,Public Service Center Grants,South America,8,43500,Check
202021969349301592,042103594,Public Service Center Grants,South Asia,5,12500,Check
202021969349301592,042103594,Public Service Center Grants,Sub-Saharan Africa,8,37000,Check
202021969349301592,042103594,MISTI Stipend,East Asia and the Pacific,164,524433,Check
202021969349301592,042103594,MISTI Stipend,Europe (Including Iceland and Greenland),347,623269,Check
202021969349301592,042103594,MISTI Stipend,Middle East and North Africa,149,370909,Check
202021969349301592,042103594,MISTI Stipend,North America (Canada & Mexico only),48,87727,Check
202021969349301592,042103594,MISTI Stipend,Russia and Neighboring States,36,76000,Check
202021969349301592,042103594,MISTI Stipend,South America,136,467938,Check
202021969349301592,042103594,MISTI Stipend,South Asia,67,172161,Check
202021969349301592,042103594,MISTI Stipend,Sub-Saharan Africa,56,84365,Check
202021969349301592,042103594,Fellowships,Central America and the Caribbean,10,13414,Check
202021969349301592,042103594,Fellowships,East Asia and the Pacific,17,23744,Check
202021969349301592,042103594,Fellowships,Europe (Including Iceland and Greenland),28,96285,Check
202021969349301592,042103594,Fellowships,Middle East and North Africa,15,16144,Check
202021969349301592,042103594,Fellowships,North America (Canada & Mexico only),7,27675,Check
202021969349301592,042103594,Fellowships,Russia and Neighboring States,8,22150,Check
202021969349301592,042103594,Fellowships,South America,13,18578,Check
202021969349301592,042103594,Fellowships,South Asia,9,21755,Check
202021969349301592,042103594,Fellowships,Sub-Saharan Africa,17,35580,Check
202021969349301592,042103594,Prizes & Awards,Central America and the Caribbean,1,200,Check
202021969349301592,042103594,Prizes & Awards,East Asia and the Pacific,132,113436,Check
202021969349301592,042103594,Prizes & Awards,Europe (Including Iceland and Greenland),76,83787,Check
202021969349301592,042103594,Prizes & Awards,Middle East and North Africa,19,11300,Check
202021969349301592,042103594,Prizes & Awards,North America (Canada & Mexico only),30,40700,Check
202021969349301592,042103594,Prizes & Awards,Russia and Neighboring States,3,1509,Check
202021969349301592,042103594,Prizes & Awards,South America,16,13469,Check
202021969349301592,042103594,Prizes & Awards,South Asia,46,33681,Check
202021969349301592,042103594,Prizes & Awards,Sub-Saharan Africa,20,22908,Check
202021969349301592,042103594,Honoraria,Central America and the Caribbean,1,1200,Check
202021969349301592,042103594,Honoraria,East Asia and the Pacific,9,18001,Check
202021969349301592,042103594,Honoraria,Europe (Including Iceland and Greenland),39,43769,Check
202021969349301592,042103594,Honoraria,Middle East and North Africa,1,3350,Check
202021969349301592,042103594,Honoraria,North America (Canada & Mexico only),20,5588,Check
202021969349301592,042103594,Honoraria,Russia and Neighboring States,1,2857,Check
202021969349301592,042103594,Honoraria,South America,3,3000,Check
202021969349301592,042103594,Honoraria,South Asia,4,1500,Check
202021969349301592,042103594,Honoraria,Sub-Saharan Africa,2,2145,Check
202021979349305277,546039600,SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",6,124560
202021979349305277,546039600,SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",7,206865
202021979349305277,546039600,SCHOLARSHIPS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",2,29500
202021979349305277,546039600,SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",1,19000
202021979349305277,546039600,SCHOLARSHIPS,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",1,23911
202021979349305277,546039600,SCHOLARSHIPS,CENTRAL AMERICA AND THE CARIBBEAN,1,9500
202041969349303534,390806196,INSTITUTIONAL AID,EAST ASIA AND PACIFIC -,25,345322,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,EUROPE (INCLUDING ICELAND & GREENLAND) -,49,910392,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,"NORTH AMERICA - CANADA AND MEXICO, BUT",89,1574049,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,"SOUTH AMERICA - ARGENTINA, BOLIVIA,",21,319087,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,"SUB-SAHARAN AFRICA - ANGOLA,",17,261094,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,MIDDLE EAST AND NORTH AFRICA -,33,348861,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,CENTRAL AMERICA & CARIBBEAN,7,86802,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",9,5985,CREDIT APPLIED TO STUDENT ACCOUNT
202041969349303534,390806196,INSTITUTIONAL AID,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",2,2439,CREDIT APPLIED TO STUDENT ACCOUNT
202131379349307598,910565553,Student financial aid posted while studying abroad,Central America and the Caribbean,1,0,48604,Financial aid posted to student accounts,Book
202131379349307598,910565553,Student financial aid posted while studying abroad,East Asia and the Pacific,7,0,67708,Financial aid posted to student accounts,Book
202131379349307598,910565553,Student financial aid posted while studying abroad,Europe (including Iceland and Greenland),18,0,142601,Financial aid posted to student accounts,Book
202131379349307598,910565553,Student financial aid posted while studying abroad,Middle East and North Africa,2,0,18941,Financial aid posted to student accounts,Book
202131379349307598,910565553,Student financial aid posted while studying abroad,South America,4,0,33729,Financial aid posted to student accounts,Book
202131379349300428,150532239,FINANCIAL AID,CENTRAL AMERICA AND THE CARIBBEAN,3,64518,CREDIT TO STUDENT ACCOUNT
202131379349300428,150532239,FINANCIAL AID,EAST ASIA AND THE PACIFIC,54,852755,CREDIT TO STUDENT ACCOUNT
202131379349300428,150532239,FINANCIAL AID,EUROPE (INCLUDING ICELAND & GREENLAND),190,2971288,CREDIT TO STUDENT ACCOUNT
202131379349300428,150532239,FINANCIAL AID,MIDDLE EAST AND NORTH AFRICA,12,248521,CREDIT TO STUDENT ACCOUNT
202131379349300428,150532239,FINANCIAL AID,SUB-SAHARAN AFRICA,43,722101,CREDIT TO STUDENT ACCOUNT
202000629349300815,042111203,Research grants,Europe (including Iceland and Greenland),18,61828,Electronic funds transfer,0
202000629349300815,042111203,Research grants,Middle East and North Africa,3,41182,Electronic funds transfer,0
202000629349300815,042111203,Research grants,"North America (including Canada and Mexico, but not the United States)",1,596,Electronic funds transfer,0
202000629349300815,042111203,Research grants,South Asia,2,10000,Electronic funds transfer,0
202000629349300815,042111203,Research grants,Sub-Saharan Africa,1,43395,Electronic funds transfer,0
202000629349300815,042111203,Scholarship,Central America and the Caribbean,3,6344,Electronic funds transfer,0
202000629349300815,042111203,Scholarships,East Asia and the Pacific,5,27278,Check and Electronic funds transfer,0
202000629349300815,042111203,Scholarships,Europe (including Iceland and Greenland),29,99695,Check and Electronic funds transfer,0
202000629349300815,042111203,Scholarships,Sub-Saharan Africa,1,3000,Check,0
202011929349301301,251094922,STUDENT FINANCIAL AID,EUROPE,8,24000,N/A,N/A,N/A
202001059349300340,590624459,SCHOLARSHIPS,Europe (Including Iceland and Greenland),5,98250,SEE STATEMENT,0,N/A,N/A
