object_id,ein,RgnTxt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201942249349300934,951643307,Russia and the Newly Independent States,Investments,2031277
201942249349300934,951643307,Russia and the Newly Independent States,Program Services,SCIENTIFIC RESEARCH,60792
201942249349300934,951643307,South America,Investments,7708991
201942249349300934,951643307,South America,Program Services,SCIENTIFIC RESEARCH,867630
201942249349300934,951643307,Sub-Saharan Africa,Investments,1657810
201942249349300934,951643307,Sub-Saharan Africa,Program Services,SCIENTIFIC RESEARCH,80193
201833589349300408,370706154,Central America and the Caribbean,Investments,969551
201823349349300717,560657294,EAST ASIA,PROGRAM SERVICESPROGRAM SERVICES,"STUDY ABROAD $5,241RECRUITING $11,244",16485
201823349349300717,560657294,CENTRAL AMERICA,PROGRAM SERVICES,"STUDY ABROAD $53,806RECRUITING $4,861HUMANITARIAN $13,073",71740
201823349349300717,560657294,EUROPE,PROGRAM SERVICES,"STUDY ABROAD $136,464RECRUITING $1,000HUMANITARIAN $10,000",147464
201823349349300717,560657294,SUB-SAHARAN AFRICA,PROGRAM SERVICES,"RECRUITING $1,962HUMANITARIAN $10,000",11962
201823349349300717,560657294,SOUTH ASIA,PROGRAM SERVICES,"RECRUITING $5,725",5725
201902219349300120,440577118,Central America and the Caribbean,0,1,Investments,CAPTIVE INSURANCE,1085995
201902219349300120,440577118,Central America and the Caribbean,0,0,Investments,99162247
201932269349301898,010238552,Central America and the Caribbean,0,0,Investments,169194766
201922279349302592,042103612,CENTRAL AMERICA & THE CARIBBEAN,0,0,INVESTMENTS,7346005
201922279349302592,042103612,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,INVESTMENTS,1126810
201922279349302592,042103612,NORTH AMERICA,0,0,INVESTMENTS,245060
201843139349301719,450231180,Sub-Saharan Africa - Angola,0,4,Program Service,Instructional,63600
201843139349301719,450231180,"Europe (Including Iceland & Greenland) - Albania, Andorra, Austria, Belgium",0,2,Program Service,Instructional,44400
201941349349302784,231639911,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENTS,2601276
201941349349302784,231639911,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,EDUCATIONAL-STUDY ABROAD,137150
201941349349302784,231639911,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,EDUCATIONAL-STUDY ABROAD,103145
201813199349315401,440545297,North America (Canada & Mexico only),0,0,Investments,664000
201823179349303002,430471057,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,26005
201941339349300534,520591421,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,447712
201941339349300534,520591421,CENTRAL AMERICA AND THE CARIBBEAN,0,0,GRANTMAKING,110466
201941339349300534,520591421,EAST ASIA AND THE PACIFIC,0,0,GRANTMAKING,3539547
201941339349300534,520591421,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,GRANTMAKING,570213
201941339349300534,520591421,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,48400
201941339349300534,520591421,NORTH AMERICA,0,0,GRANTMAKING,273422
201941339349300534,520591421,RUSSIA AND NEIGHBORING STATES,0,0,GRANTMAKING,172706
201941339349300534,520591421,SOUTH AMERICA,0,0,GRANTMAKING,126119
201941339349300534,520591421,SOUTH ASIA,0,0,GRANTMAKING,1570578
201941339349300534,520591421,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,1038130
201903119349301020,136171197,Europe (Including Iceland and Greenland),0,0,Grantmaking,INDIV. ASSISTANCE,90550
201903119349301020,136171197,North America,0,0,Grantmaking,INDIV. ASSISTANCE,4300
201911359349311616,042103547,Central America and the Caribbean,Fundraising,5313
201911359349311616,042103547,East Asia and the Pacific,Fundraising,295539
201911359349311616,042103547,Europe (Including Iceland and Greenland),Fundraising,115354
201911359349311616,042103547,Middle East and North Africa,Fundraising,17527
201911359349311616,042103547,North America,Fundraising,12098
201911359349311616,042103547,South America,Fundraising,23970
201911359349311616,042103547,South Asia,Fundraising,30796
201911359349311616,042103547,Central America and the Caribbean,Grantmaking,255531
201911359349311616,042103547,East Asia and the Pacific,Grantmaking,297351
201911359349311616,042103547,Europe (Including Iceland and Greenland),Grantmaking,3008385
201911359349311616,042103547,Middle East and North Africa,Grantmaking,126251
201911359349311616,042103547,North America,Grantmaking,477803
201911359349311616,042103547,South America,Grantmaking,85914
201911359349311616,042103547,South Asia,Grantmaking,556472
201911359349311616,042103547,Sub-Saharan Africa,Grantmaking,1350982
201911359349311616,042103547,Central America and the Caribbean,7,Program Services,Research,810229
201911359349311616,042103547,East Asia and the Pacific,4,Program Services,Research,780798
201911359349311616,042103547,Europe (Including Iceland and Greenland),18,Program Services,Research,4196383
201911359349311616,042103547,Middle East and North Africa,Program Services,Research,130402
201911359349311616,042103547,North America,8,Program Services,Research,581593
201911359349311616,042103547,South America,4,Program Services,Research,218107
201911359349311616,042103547,South Asia,1,2,Program Services,Research,128129
201911359349311616,042103547,Sub-Saharan Africa,13,Program Services,Research,3961973
201911359349311616,042103547,Russia and the Newly Independent States,Program Services,Research,38365
201911359349311616,042103547,Central America and the Caribbean,Program Services,Seminars,94730
201911359349311616,042103547,East Asia and the Pacific,Program Services,Seminars,727469
201911359349311616,042103547,Europe (Including Iceland and Greenland),Program Services,Seminars,1533896
201911359349311616,042103547,Middle East and North Africa,Program Services,Seminars,127371
201911359349311616,042103547,North America,Program Services,Seminars,199428
201911359349311616,042103547,South America,Program Services,Seminars,79671
201911359349311616,042103547,South Asia,Program Services,Seminars,167822
201911359349311616,042103547,Sub-Saharan Africa,Program Services,Seminars,109488
201911359349311616,042103547,Russia and the Newly Independent States,Program Services,Seminars,16585
201911359349311616,042103547,East Asia and the Pacific,4,49,Program Services,Study Abroad,8047936
201911359349311616,042103547,Europe (Including Iceland and Greenland),15,198,Program Services,Study Abroad,28356229
201911359349311616,042103547,Middle East and North Africa,Program Services,Study Abroad,174880
201911359349311616,042103547,Central America and the Caribbean,Program Services,Study Abroad,982
201911359349311616,042103547,South America,3,Program Services,Study Abroad,415133
201911359349311616,042103547,South Asia,Program Services,Study Abroad,17355
201911359349311616,042103547,Sub-Saharan Africa,Program Services,Study Abroad,93631
201911359349311616,042103547,Central America and the Caribbean,Investments,464336632
201911359349311616,042103547,East Asia and the Pacific,Investments,413928
201911359349311616,042103547,Europe (Including Iceland and Greenland),Investments,40266644
201911359349311616,042103547,South Asia,Investments,6120325
201911359349311616,042103547,North America,Investments,31030032
201911359349311616,042103547,South America,Investments,4883388
201911359349311616,042103547,East Asia and the Pacific,Program Services,STUDENT FINANCIAL AID,36156
201911359349311616,042103547,Europe (Including Iceland and Greenland),Program Services,STUDENT FINANCIAL AID,97250
201911359349311616,042103547,South America,Program Services,STUDENT FINANCIAL AID,1000
201911359349311616,042103547,Sub-Saharan Africa,Program Services,STUDENT FINANCIAL AID,2000
201911359349311381,540505990,UNIDENTIFIED,0,0,INVESTMENT,60877627
201911359349311381,540505990,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTMENT
201911359349311381,540505990,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,INVESTMENT
201911359349311381,540505990,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,INVESTMENT
201911359349311381,540505990,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",0,0,INVESTMENT
201911359349311381,540505990,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,INVESTMENT
201911359349311381,540505990,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,0,INVESTMENT
201823549349300332,221487307,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENTS,120000
201823549349301102,237032625,EUROPE,PROGRAM,EDUCATION,81985
201823549349301102,237032625,NORTH AMERICA,PROGRAM,EDUCATION,104077
201911359349311821,910565553,Central America and the Caribbean,0,0,Program Services,Student study tours and service trips,96745
201911359349311821,910565553,East Asia and the Pacific,0,0,Program Services,Student study tours,47874
201911359349311821,910565553,Europe (including Iceland and Greenland),0,0,Program Services,Student study tours,238010
201911359349311821,910565553,Middle East and North Africa,0,0,Program Services,Student study tours,64277
201911359349311821,910565553,South America,0,0,Program Services,Student service trip,11310
201911359349311821,910565553,Sub-Saharan Africa,0,0,Program Services,Student study tours,28013
201911359349311821,910565553,Central America and the Caribbean,0,0,Grantmaking,Student financial aid,8755
201911359349311821,910565553,East Asia and the Pacific,0,0,Grantmaking,Student financial aid,5310
201911359349311821,910565553,Europe (including Iceland and Greenland),0,0,Grantmaking,Student financial aid,307050
201911359349311821,910565553,Russia and the newly independent States,0,0,Grantmaking,Student financial aid,5667
201911359349311821,910565553,South America,0,0,Grantmaking,Student financial aid,23515
201911359349311821,910565553,South Asia,0,0,Grantmaking,Student financial aid,16955
201931209349301243,160743140,Central America and the Caribbean,Investments,273467824
201931209349301243,160743140,Europe (Including Iceland and Greenland),Investments,23053235
201931209349301243,160743140,North America (Canada & Mexico only),Investments,1504306
201931209349301243,160743140,Middle East and North Africa,Investments,250000
201931349349307983,231653718,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,HEDGE FUND,4223751
201931349349307983,231653718,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD,119092
201931349349307983,231653718,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,COURSE-TRIPS,26851
201931349349307983,231653718,SOUTH AMERICA,0,0,PROGRAM SERVICES,COURSE-TRIPS,25182
201931349349307983,231653718,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,COURSE-TRIPS,11673
201931349349307983,231653718,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDENT EXPERIENCES,56167
201931349349307983,231653718,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDENT EXPERIENCES,10436
201931349349307983,231653718,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDENT EXPERIENCES,29701
201931349349307983,231653718,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD DEVELOPMENT & ASSESSMENT,33269
201931349349307983,231653718,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD DEVELOPMENT & ASSESSMENT,7848
201931349349307983,231653718,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD DEVELOPMENT & ASSESSMENT,4349
201931349349307983,231653718,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDY ABROAD DEVELOPMENT & ASSESSMENT,9048
201901279349300215,930386908,Central America and the Caribbean,0,0,Investments,24963241
201901279349300215,930386908,East Asia and the Pacific,0,0,Investments,11548121
201901279349300215,930386908,Europe (including Iceland and Greenland),0,0,Investments,1177841
201901269349300335,240795445,East Asia and the Pacific,Fundraising,Fundraising,17731
201901269349300335,240795445,East Asia and the Pacific,Send agents to seminar,127702
201901269349300335,240795445,East Asia and the Pacific,Program Services,Global Educ. Exper.,479248
201901269349300335,240795445,East Asia and the Pacific,Program Services,Research,81434
201901269349300335,240795445,East Asia and the Pacific,Investments,26160
201901269349300335,240795445,Russia and the Newly Independent States,Send agents to seminar,8554
201901269349300335,240795445,Russia and the Newly Independent States,Program Services,Global Educ. Exper.,15465
201901269349300335,240795445,Russia and the Newly Independent States,Program Services,Research,3182
201901269349300335,240795445,Europe (Including Iceland and Greenland),Fundraising,17267
201901269349300335,240795445,Europe (Including Iceland and Greenland),1,Program Services,Global Educ. Exper.,1216072
201901269349300335,240795445,Europe (Including Iceland and Greenland),Program Services,Research,109826
201901269349300335,240795445,Europe (Including Iceland and Greenland),Send agents to seminar,208254
201901269349300335,240795445,Europe (Including Iceland and Greenland),Investments,229089
201901269349300335,240795445,Middle East and North Africa,Program Services,Global Educ. Exper.,9896
201901269349300335,240795445,Middle East and North Africa,Send agents to seminar,8014
201901269349300335,240795445,Middle East and North Africa,Program Services,Research,1910
201901269349300335,240795445,South Asia,Send agents to seminar,24217
201901269349300335,240795445,South Asia,Fundraising,9949
201901269349300335,240795445,South Asia,Program Services,Research,15726
201901269349300335,240795445,South Asia,1,Program Services,Global Educ. Exper.,40794
201901269349300335,240795445,South America,Program Services,Global Educ. Exper.,101456
201901269349300335,240795445,South America,Send agents to seminar,13302
201901269349300335,240795445,South America,Program Services,Research,14773
201901269349300335,240795445,South America,Investments,101552
201901269349300335,240795445,Central America and the Caribbean,Send agents to seminar,11533
201901269349300335,240795445,Central America and the Caribbean,Program Services,Global Educ. Exper.,67299
201901269349300335,240795445,Central America and the Caribbean,Program Services,Research,6753
201901269349300335,240795445,Sub-Saharan Africa,Program Services,Research,24643
201901269349300335,240795445,Sub-Saharan Africa,Send agents to seminar,15334
201901269349300335,240795445,Sub-Saharan Africa,Program Services,Global Educ. Exper.,137038
201901269349300335,240795445,North America,1,Program Services,Research,19383
201901269349300335,240795445,North America,Send agents to seminar,42591
201901269349300335,240795445,North America,Program Services,Global Educ. Exper.,4474
201901269349300335,240795445,Central America and the Caribbean,Investments,522207000
